date,time,member,message,message_type,message_length,reaction_count,word_count,mentions,emojis
2022-06-16,03:03 PM,Abdulmuiz,You go sha teach me if we don resume,text,36,0,9,,[]
2022-06-16,04:15 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-16,04:20 PM,Abdulmuiz,Anyhow,text,6,0,1,,[]
2022-06-16,04:21 PM,raqib,Yessir,text,6,0,1,,[]
2022-06-16,04:21 PM,Abdulmuiz,Rest,text,4,0,1,,[]
2022-06-16,04:21 PM,raqib,Still ur boy. Always loyal😹,text,27,0,5,,['😹']
2022-06-16,04:21 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-06-16,04:22 PM,raqib,Haffa call ur popsi make he follow ASUU chairman talk na😓,text,57,0,11,,['😓']
2022-06-16,04:22 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-16,04:22 PM,Abdulmuiz,You wan resume now?,text,19,0,4,,[]
2022-06-16,04:23 PM,Abdulmuiz,You don Jack finish abi? Abeg ohhhh not now...I don tell you say na till after election we go resume,text,100,0,21,,[]
2022-06-16,04:23 PM,raqib,Just wanna be in school but there should be no class o😹,text,55,0,12,,['😹']
2022-06-16,04:23 PM,raqib,Like just leave house,text,21,0,4,,[]
2022-06-16,04:23 PM,raqib,Alaye rest,text,10,0,2,,[]
2022-06-16,04:24 PM,Abdulmuiz,Imagine 😂 no be only you sha,text,28,1,6,,['😂']
2022-06-16,04:24 PM,Abdulmuiz,Dey go out atimes na 🤷🏽‍♂️,text,26,0,5,,"['🤷', '🏽', '♂']"
2022-06-16,04:25 PM,Abdulmuiz,Na my line be that,text,18,0,5,,[]
2022-06-16,04:26 PM,raqib,I de tell u,text,11,0,4,,[]
2022-06-16,04:26 PM,raqib,Shuu ein no fit be like sch,text,27,0,7,,[]
2022-06-16,04:26 PM,raqib,Olodo,text,5,0,1,,[]
2022-06-16,04:27 PM,Abdulmuiz,You go see😂,text,11,1,3,,['😂']
2022-06-16,04:27 PM,Abdulmuiz,?,text,1,0,0,,[]
2022-06-16,04:27 PM,raqib,U sef don dey speak english🤣. Abi u don see work for primary school??,text,69,0,14,,['🤣']
2022-06-16,04:28 PM,Abdulmuiz,See wetin asuu don cause nawa ohh pidgin don turn English🤷🏽‍♂️ eii God😂🙌🏽,text,73,1,13,,"['🤷', '🏽', '♂', '😂', '🙌', '🏽']"
2022-06-16,04:35 PM,raqib,I no read am well,text,17,0,5,,[]
2022-06-16,04:35 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-16,06:45 PM,Abdulmuiz,Ehn it's still the same thing,text,29,0,7,,[]
2022-06-16,06:47 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-16,07:03 PM,Abdulmuiz,"Na till when we resume,all this na capping",text,42,0,9,,[]
2022-06-16,07:03 PM,Abdulmuiz,Quote am,text,8,0,2,,[]
2022-06-16,10:09 PM,raqib,Fvck ya,text,7,0,2,,[]
2022-06-16,10:09 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-17,01:21 AM,Abdulmuiz,Eww gross,text,9,0,2,,[]
2022-06-20,09:50 AM,raqib,Haffa send me a good portrait 🙏,text,31,0,6,,['🙏']
2022-06-20,01:15 PM,Abdulmuiz,Hun,text,3,0,1,,[]
2022-06-20,01:15 PM,Abdulmuiz,Anyone?,text,7,0,1,,[]
2022-06-20,01:46 PM,Abdulmuiz,Omo i don lazy to start python oh🤦🏽‍♂️,text,38,0,8,,"['🤦', '🏽', '♂']"
2022-06-20,02:17 PM,raqib,Yessir,text,6,0,1,,[]
2022-06-20,02:17 PM,raqib,"Like the one on ur dp, it should be clear btw",text,45,0,11,,[]
2022-06-20,02:17 PM,raqib,Why,text,3,0,1,,[]
2022-06-20,02:19 PM,Abdulmuiz,"I no just know why,that's it",text,28,0,8,,[]
2022-06-20,02:19 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-06-20,02:20 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-06-20,02:21 PM,Abdulmuiz,Weerey,text,6,0,1,,[]
2022-06-20,02:21 PM,Abdulmuiz,You go sha teach me,text,19,0,5,,[]
2022-06-20,02:21 PM,Abdulmuiz,"Python,js",text,9,0,2,,[]
2022-06-20,02:22 PM,raqib,U wan dey drive?,text,16,0,4,,[]
2022-06-20,02:22 PM,raqib,When i never start lmao😹,text,24,0,5,,['😹']
2022-06-20,02:22 PM,raqib,Na itel u dey use snap. Not clear brr,text,37,0,9,,[]
2022-06-20,02:22 PM,Abdulmuiz,Say na itel,text,11,0,3,,[]
2022-06-20,02:22 PM,raqib,Plus bad things join🙂,text,21,0,4,,['🙂']
2022-06-20,02:23 PM,Abdulmuiz,Na WhatsApp jhare,text,17,0,3,,[]
2022-06-20,02:23 PM,Abdulmuiz,Wait there😂,text,11,1,2,,['😂']
2022-06-20,02:24 PM,Abdulmuiz,"? You go sha teach me,end of story",text,34,0,8,,[]
2022-06-20,02:25 PM,raqib,Omo my folks don dey disturb me make i learn driving.,text,53,0,11,,[]
2022-06-20,02:25 PM,raqib,All my peers don dey drive🥲,text,27,0,6,,['🥲']
2022-06-20,02:25 PM,Abdulmuiz,You be legal citizen😒?,text,22,0,4,,['😒']
2022-06-20,02:26 PM,raqib,Just know this. I'm way older than you,text,38,0,9,,[]
2022-06-20,02:27 PM,raqib,"If i be illegal citizen, it means u will be like 14",text,51,0,12,,[]
2022-06-20,02:34 PM,Abdulmuiz,🤣 lmao,text,6,0,1,,['🤣']
2022-06-20,03:19 PM,raqib,Haffa u get any graphics wey aisha do for ur phone?,text,51,0,11,,[]
2022-06-20,03:21 PM,raqib,Guyyy wtf are you. Asap,text,23,0,5,,[]
2022-06-20,05:27 PM,Abdulmuiz,No,text,2,0,1,,[]
2022-07-08,09:10 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-08,09:11 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-08,09:11 PM,raqib,I wan check something,text,21,0,4,,[]
2022-07-09,05:58 AM,Abdulmuiz,Lmao see this one,text,17,0,4,,[]
2022-07-09,05:58 AM,Abdulmuiz,"Na you go resume first,I go come join you",text,41,0,10,,[]
2022-07-09,06:53 AM,raqib,U think sey e go he like last time?? lol,text,40,0,10,,[]
2022-07-09,06:54 AM,raqib,"Btw, barka de salah",text,19,0,4,,[]
2022-07-09,07:22 AM,Abdulmuiz,Na me first you come na,text,23,0,6,,[]
2022-07-09,07:22 AM,Abdulmuiz,Same bruh,text,9,0,2,,[]
2022-07-09,07:59 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-09,08:01 AM,raqib,"As u dey drip dey do, no forget to spam me",text,42,0,11,,[]
2022-07-09,08:17 AM,Abdulmuiz,Which drip,text,10,0,2,,[]
2022-07-09,08:17 AM,Abdulmuiz,Na Jalab I dey wear go eid,text,26,0,7,,[]
2022-07-09,09:31 AM,raqib,Rest 😒,text,6,0,1,,['😒']
2022-07-09,09:31 AM,raqib,50k jalabia,text,11,0,2,,[]
2022-07-09,11:09 AM,Abdulmuiz,Ok sir,text,6,0,2,,[]
2022-07-09,11:09 AM,Abdulmuiz,Amin🤲🏼,text,6,0,1,,"['🤲', '🏼']"
2022-07-09,12:18 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-09,12:18 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-09,12:18 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-09,04:23 PM,Abdulmuiz,Opoor boss😂✨,text,12,1,2,,"['😂', '✨']"
2022-07-09,04:23 PM,Abdulmuiz,Na fine people dey take picture🙁💔,text,33,0,6,,"['🙁', '💔']"
2022-07-09,04:23 PM,Abdulmuiz,🚶🏽‍♂️,text,5,0,0,,"['🚶', '🏽', '♂']"
2022-07-09,06:02 PM,raqib,U dey mock me??,text,15,0,4,,[]
2022-07-09,06:03 PM,raqib,U wey be Baba for the girls,text,27,0,7,,[]
2022-07-09,06:03 PM,raqib,Alaye spam me or else.....,text,26,0,5,,[]
2022-07-09,06:03 PM,Abdulmuiz,"Nawa oh,you be my teacher na",text,28,0,7,,[]
2022-07-09,06:04 PM,Abdulmuiz,"Or else what,talk am finish🌝",text,28,0,6,,['🌝']
2022-07-09,06:04 PM,raqib,I geh ur nudes mafo,text,19,0,5,,[]
2022-07-09,06:05 PM,Abdulmuiz,Bruh tf!🌝😂,text,10,1,2,,"['🌝', '😂']"
2022-07-09,06:05 PM,Abdulmuiz,Don't be silly,text,14,0,4,,[]
2022-07-09,06:05 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-09,06:16 PM,Abdulmuiz,Na you go do something like this🤦🏽‍♂️🌝,text,38,0,7,,"['🤦', '🏽', '♂', '🌝']"
2022-07-09,06:20 PM,raqib,Sticker wey i fap lmao,text,22,0,5,,[]
2022-07-09,06:22 PM,Abdulmuiz,No lie,text,6,0,2,,[]
2022-07-09,06:22 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-09,06:23 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-09,06:27 PM,raqib,U sabi sey na solo be dat 😂,text,27,1,7,,['😂']
2022-07-09,06:27 PM,Abdulmuiz,Norms😂,text,6,1,1,,['😂']
2022-07-09,06:28 PM,raqib,Shey those pics make sense?,text,27,0,5,,[]
2022-07-09,06:28 PM,raqib,Wey i send u,text,12,0,4,,[]
2022-07-09,06:29 PM,raqib,One special somebody requested it,text,33,0,5,,[]
2022-07-09,06:30 PM,Abdulmuiz,Yh e make,text,9,0,3,,[]
2022-07-09,06:33 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-09,07:19 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-11,12:05 PM,Abdulmuiz,"How far,shey you dey use mtn...abeg come share me data",text,54,0,12,,[]
2022-07-11,12:05 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-11,12:20 PM,raqib,Who be dis?😒,text,12,0,3,,['😒']
2022-07-11,12:21 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-11,12:52 PM,Abdulmuiz,08165212773,text,11,0,1,,[]
2022-07-11,12:52 PM,Abdulmuiz,Thanks,text,6,0,1,,[]
2022-07-11,02:52 PM,raqib,Wo na on data bonus plan i dey. I no fit share there,text,52,0,13,,[]
2022-07-11,04:47 PM,Abdulmuiz,Ok na,text,5,0,2,,[]
2022-07-17,03:59 PM,Abdulmuiz,Weerey😂,text,7,1,1,,['😂']
2022-07-17,04:00 PM,Abdulmuiz,Shey you dey hear anything about asuu,text,37,0,7,,[]
2022-07-17,04:33 PM,raqib,If u like go vote am,text,20,0,6,,[]
2022-07-17,04:34 PM,raqib,asper my papa na assu chairman?,text,31,0,6,,[]
2022-07-17,04:34 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-17,07:27 PM,Abdulmuiz,Still the same,text,14,0,3,,[]
2022-07-17,07:32 PM,raqib,Wetin be still the same,text,23,0,5,,[]
2022-07-17,07:33 PM,raqib,No follow me talk nonsense this night else body go tell u,text,57,0,12,,[]
2022-07-17,07:38 PM,Abdulmuiz,Rest,text,4,0,1,,[]
2022-07-17,07:39 PM,raqib,Werey pick,text,10,0,2,,[]
2022-07-17,07:39 PM,Abdulmuiz,As per na you sub for me abi😒🚶🏽‍♂️,text,34,0,8,,"['😒', '🚶', '🏽', '♂']"
2022-07-17,07:39 PM,Abdulmuiz,Share me data,text,13,0,3,,[]
2022-07-17,07:39 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-17,07:39 PM,raqib,U dey suffer o. Whatsapp call wey no dey reach 5mb,text,50,0,11,,[]
2022-07-17,07:40 PM,Abdulmuiz,Yhhh we thank God for life,text,26,0,6,,[]
2022-07-17,07:40 PM,raqib,Ur papa,text,7,0,2,,[]
2022-07-17,07:40 PM,Abdulmuiz,Share data,text,10,0,2,,[]
2022-07-17,07:40 PM,Abdulmuiz,08165212773,text,11,0,1,,[]
2022-07-17,07:40 PM,Abdulmuiz,Mtn,text,3,0,1,,[]
2022-07-17,07:41 PM,raqib,Na data bonus i dey bro. I been dey tell u,text,42,0,11,,[]
2022-07-17,07:41 PM,raqib,I can't share with bonuses,text,26,0,6,,[]
2022-07-17,07:41 PM,Abdulmuiz,"Solo go join us ohhh with one of my guy,we don complete ✌🏼",text,58,0,13,,"['✌', '🏼']"
2022-07-17,07:41 PM,raqib,Na that*121 plan i dey use,text,26,0,7,,[]
2022-07-17,07:42 PM,Abdulmuiz,You fit share am guy!,text,21,0,5,,[]
2022-07-17,07:42 PM,Abdulmuiz,Dial 131,text,8,0,2,,[]
2022-07-17,07:42 PM,raqib,U dey craze i no fit aswr,text,25,0,7,,[]
2022-07-17,07:42 PM,raqib,I don dey try am for my bro. E no work,text,38,0,11,,[]
2022-07-17,07:42 PM,raqib,See this one,text,12,0,3,,[]
2022-07-17,07:42 PM,Abdulmuiz,Ehn come sub for me,text,19,0,5,,[]
2022-07-17,07:42 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-17,07:42 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-17,07:43 PM,raqib,I get Ife number. I go forward all this msgs to her then,text,56,0,13,,[]
2022-07-17,07:43 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-17,07:44 PM,Abdulmuiz,Lmao hmm once upon a time,text,25,0,6,,[]
2022-07-17,07:45 PM,raqib,U no say i dey spy on u,text,23,0,8,,[]
2022-07-17,07:46 PM,raqib,Fear my return from this ASUU strike brr,text,40,0,8,,[]
2022-07-17,07:46 PM,raqib,I don dey deadly and rogue,text,26,0,6,,[]
2022-07-17,07:48 PM,Abdulmuiz,Opoor,text,5,0,1,,[]
2022-07-17,07:48 PM,Abdulmuiz,Sha go learn how to cook wella cus i no go dey disturb myself,text,61,0,14,,[]
2022-07-17,07:51 PM,raqib,U sabi cook pass me?,text,20,0,5,,[]
2022-07-17,07:52 PM,raqib,Lmao cos i made some mistakes then,text,34,0,7,,[]
2022-07-17,07:52 PM,Abdulmuiz,Bruh this is an insult to me na😭,text,32,0,8,,['😭']
2022-07-17,07:52 PM,Abdulmuiz,"Rest jhare😂 you no sabi cook,simple....no dey argue",text,51,1,10,,['😂']
2022-07-17,07:53 PM,raqib,Guy i no gree. Apart from maybe stew. U no sabi cook reach me,text,61,0,14,,[]
2022-07-17,07:54 PM,raqib,U dey taste my spag nah ahan,text,28,0,7,,[]
2022-07-17,07:54 PM,Abdulmuiz,Lmao😂😂😂,text,7,3,1,,"['😂', '😂', '😂']"
2022-07-17,07:54 PM,Abdulmuiz,I hear you,text,10,0,3,,[]
2022-07-17,07:55 PM,Abdulmuiz,"Make school resume na,we go see",text,31,0,7,,[]
2022-07-17,07:57 PM,raqib,Rest,text,4,0,1,,[]
2022-07-17,07:57 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-17,07:58 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-22,07:05 PM,Abdulmuiz,How far,text,7,0,2,,[]
2022-07-22,07:43 PM,raqib,"As u don get money, u don forget us",text,35,0,9,,[]
2022-07-22,07:43 PM,raqib,Life!!,text,6,0,1,,[]
2022-07-22,07:43 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-22,08:31 PM,Abdulmuiz,Lol whynes,text,10,0,2,,[]
2022-07-22,08:31 PM,Abdulmuiz,How is everyone doing there?,text,28,0,5,,[]
2022-07-22,08:47 PM,raqib,Lol,text,3,0,1,,[]
2022-07-22,08:47 PM,raqib,Alhamdulilah,text,12,0,1,,[]
2022-07-22,08:48 PM,raqib,"Ur folks, how are they?",text,23,0,5,,[]
2022-07-22,08:48 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-22,08:48 PM,Abdulmuiz,E say na folks🤥 alhamdulilah sha,text,32,0,6,,['🤥']
2022-07-22,08:49 PM,Abdulmuiz,We good✌🏼,text,9,0,2,,"['✌', '🏼']"
2022-07-22,08:49 PM,Abdulmuiz,Yours,text,5,0,1,,[]
2022-07-22,08:49 PM,raqib,Ode u no sabi wetin be folks?,text,29,0,7,,[]
2022-07-22,08:49 PM,Abdulmuiz,"If I no know,I go answer you",text,28,0,8,,[]
2022-07-22,08:50 PM,Abdulmuiz,"After all this time,you still no wan change👀",text,44,0,9,,['👀']
2022-07-22,08:50 PM,raqib,"Oya i no sabi, wetin be folks boss?",text,35,0,8,,[]
2022-07-22,08:50 PM,raqib,Shey the people wey dey come our room don pay?,text,46,0,10,,[]
2022-07-22,08:50 PM,Abdulmuiz,You for don be tech goro,text,24,0,6,,[]
2022-07-22,08:50 PM,Abdulmuiz,Nope,text,4,0,1,,[]
2022-07-22,08:51 PM,raqib,Wetin be dis?,text,13,0,3,,[]
2022-07-22,08:51 PM,Abdulmuiz,You still dey do anyone,text,23,0,5,,[]
2022-07-22,08:51 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-22,08:51 PM,raqib,Leave tech na money i dey find now brr,text,38,0,9,,[]
2022-07-22,08:51 PM,raqib,U don be professional driver bayii,text,34,0,6,,[]
2022-07-22,08:52 PM,Abdulmuiz,"Dey whyne yourself, you don dey loaded no lie",text,45,0,9,,[]
2022-07-22,08:53 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-22,08:53 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-22,08:52 PM,Abdulmuiz,Lol na for them to drop car remain oh,text,37,0,9,,[]
2022-07-22,08:52 PM,Abdulmuiz,But🥲,text,4,0,1,,['🥲']
2022-07-22,08:53 PM,raqib,"Na only u i don show, no tell anybody o",text,39,0,10,,[]
2022-07-22,08:53 PM,raqib,Oppor boss🔥,text,11,0,2,,['🔥']
2022-07-22,08:54 PM,Abdulmuiz,Wetin be this,text,13,0,3,,[]
2022-07-22,08:54 PM,Abdulmuiz,When I no dey school 😂 wohh yo open any book like this dey stress me,text,68,1,15,,['😂']
2022-07-22,08:55 PM,Abdulmuiz,Just do summary,text,15,0,3,,[]
2022-07-22,08:55 PM,raqib,Download am and check,text,21,0,4,,[]
2022-07-22,08:55 PM,raqib,"Summary ko, essay ni",text,20,0,4,,[]
2022-07-22,08:55 PM,raqib,!,text,1,0,0,,[]
2022-07-22,08:56 PM,Abdulmuiz,Ohk,text,3,0,1,,[]
2022-07-22,08:56 PM,Abdulmuiz,No yawa na🤝🏽,text,12,0,3,,"['🤝', '🏽']"
2022-07-22,08:57 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-22,09:36 PM,Abdulmuiz,Opoor na certificate self✌🏼 oya na,text,34,0,6,,"['✌', '🏼']"
2022-07-22,09:57 PM,raqib,U think sey na CVE before? lol😂,text,31,1,7,,['😂']
2022-07-23,10:15 AM,Abdulmuiz,Iswr😂 I no even bother open am,text,30,1,7,,['😂']
2022-07-23,01:25 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-23,01:38 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-24,02:59 PM,raqib,Ode wtf😭😭,text,9,0,2,,"['😭', '😭']"
2022-07-24,03:01 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-24,03:23 PM,Abdulmuiz,😂e shock you,text,12,1,3,,['😂']
2022-07-24,03:28 PM,raqib,I kuku get ur picture plus video🚶‍♂️,text,36,0,7,,"['🚶', '♂']"
2022-07-24,03:28 PM,raqib,But i wasn't aware u were taking it,text,35,0,9,,[]
2022-07-24,03:28 PM,Abdulmuiz,No lie,text,6,0,2,,[]
2022-07-24,03:28 PM,Abdulmuiz,You knew,text,8,0,2,,[]
2022-07-24,03:28 PM,raqib,"Dat sapa vido wey i record, i go comradify am",text,45,0,10,,[]
2022-07-24,03:28 PM,raqib,I can't remember sha,text,20,0,5,,[]
2022-07-24,03:28 PM,Abdulmuiz,Abeg🤲🏼😂 no,text,10,1,2,,"['🤲', '🏼', '😂']"
2022-07-24,03:29 PM,Abdulmuiz,Wohh no try am,text,14,0,4,,[]
2022-07-24,03:29 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-24,03:30 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-24,03:30 PM,Abdulmuiz,Guy no post this one,text,20,0,5,,[]
2022-07-24,03:30 PM,Abdulmuiz,E no make guy!,text,14,0,4,,[]
2022-07-24,03:36 PM,raqib,"Shettup😒 Did u see ""I'd post it"" between the lines ?",text,52,0,11,,['😒']
2022-07-24,03:37 PM,Abdulmuiz,Sorry sir,text,9,0,2,,[]
2022-07-24,03:38 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-24,03:40 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-28,02:51 PM,Abdulmuiz,All na cruise😂😂,text,15,2,3,,"['😂', '😂']"
2022-07-28,03:37 PM,raqib,"lmao😹 if u sef go camp, u go follow dem do am",text,45,0,12,,['😹']
2022-07-28,04:46 PM,Abdulmuiz,You and who😂,text,12,1,3,,['😂']
2022-07-28,04:46 PM,Abdulmuiz,Wetin I dey find go there,text,25,0,6,,[]
2022-07-28,06:02 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-28,06:24 PM,Abdulmuiz,You still dey reason school,text,27,0,5,,[]
2022-07-28,06:46 PM,raqib,looolllllllll😹,text,14,0,1,,['😹']
2022-07-28,07:14 PM,Abdulmuiz,😂😂😂abeg lemme oh,text,16,3,3,,"['😂', '😂', '😂']"
2022-07-28,07:26 PM,raqib,See as u con look innocent 🤡,text,28,0,6,,['🤡']
2022-07-28,07:26 PM,raqib,Deadly badass nig,text,17,0,3,,[]
2022-07-28,07:15 PM,Abdulmuiz,"How far guy,I go soon start python so I need all the help I can get from you",text,76,0,19,,[]
2022-07-28,07:15 PM,Abdulmuiz,"The link,your pdf wey you wan send to me that time",text,50,0,12,,[]
2022-07-28,07:27 PM,raqib,Check ur media,text,14,0,3,,[]
2022-07-28,07:27 PM,Abdulmuiz,I be innocent boy b4,text,20,0,5,,[]
2022-07-28,07:27 PM,Abdulmuiz,🤷🏽‍♂️,text,5,0,0,,"['🤷', '🏽', '♂']"
2022-07-28,07:27 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-28,07:34 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-28,07:38 PM,Abdulmuiz,How your side na,text,16,0,4,,[]
2022-07-28,09:03 PM,raqib,Omo everywhere jez red,text,22,0,4,,[]
2022-07-28,09:04 PM,Abdulmuiz,Not you too🤦🏽‍♂️🌝,text,17,0,3,,"['🤦', '🏽', '♂', '🌝']"
2022-07-28,10:47 PM,raqib,Wo no dull my spirit abeg. Na wetin dey happen i don tell u boss,text,64,0,15,,[]
2022-07-28,10:47 PM,raqib,I dey vex this night,text,20,0,5,,[]
2022-07-29,09:00 AM,Abdulmuiz,All the best,text,12,0,3,,[]
2022-07-29,09:01 AM,raqib,Ode,text,3,0,1,,[]
2022-07-29,09:01 AM,Abdulmuiz,Early morning,text,13,0,2,,[]
2022-07-29,01:24 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-29,01:31 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-29,07:52 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-07-29,07:58 PM,raqib,wetin be dis ? cruise or what?,text,30,0,6,,[]
2022-07-29,08:24 PM,Abdulmuiz,Anyhow...just run am,text,20,0,4,,[]
2022-07-29,11:22 PM,Abdulmuiz,"Send this to all the boys on your list, make we scatter WhatsApp tomorrow too wey be Saturday by 10:30pm",text,104,0,21,,[]
2022-07-29,11:22 PM,Abdulmuiz,Post this 👇👇👇,text,13,0,2,,"['👇', '👇', '👇']"
2022-07-29,11:22 PM,Abdulmuiz,,text,0,0,0,,[]
2022-07-29,11:22 PM,Abdulmuiz,*SHE TOO DEY STEAL POLO*👕,text,25,0,5,,['👕']
2022-07-29,11:22 PM,Abdulmuiz,,text,0,0,0,,[]
2022-07-29,11:22 PM,Abdulmuiz,"Make una no cast am for status abegi before 10:30 ejor eyin boss mhi, just do am lowkey as you did today ni, forward am to your guys lowkey don’t let any girl know 😂",text,165,1,36,,['😂']
2022-07-29,11:22 PM,Abdulmuiz,Make we scatter WhatsApp patapata tomorrow by 10:30pm again abegi 😂😂,text,68,2,11,,"['😂', '😂']"
2022-07-29,11:22 PM,Abdulmuiz,One love ❤️😘😂,text,13,2,2,,"['❤', '😘', '😂']"
2022-07-29,11:22 PM,Abdulmuiz,You guys valid,text,14,0,3,,[]
2022-07-29,11:25 PM,raqib,Who's the originator of this?,text,29,0,6,,[]
2022-07-29,11:25 PM,Abdulmuiz,I no know,text,9,0,3,,[]
2022-07-29,11:26 PM,raqib,ppl don craze sha,text,17,0,4,,[]
2022-07-29,11:26 PM,Abdulmuiz,What I know is that I've done my part already 😂,text,47,1,11,,['😂']
2022-07-29,11:27 PM,Abdulmuiz,I tell you,text,10,0,3,,[]
2022-07-29,11:27 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-07-30,05:51 PM,Abdulmuiz,Dey form nonsense there,text,23,0,4,,[]
2022-07-30,06:18 PM,raqib,??,text,2,0,0,,[]
2022-07-30,08:15 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-08-01,08:18 AM,Abdulmuiz,Happy new month bruh ✨✌🏼,text,24,0,4,,"['✨', '✌', '🏼']"
2022-08-01,08:32 AM,raqib,Osheyyy and happy birthday in advance,text,37,0,6,,[]
2022-08-01,08:32 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-08-01,01:16 PM,Abdulmuiz,You remember sha✌🏼 thanks bruh,text,30,0,5,,"['✌', '🏼']"
2022-08-01,01:41 PM,raqib,See dis guy sha. I don sabi ur birthday and no be u tell me. So dont thank me plss,text,82,0,20,,[]
2022-08-01,01:42 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-08-01,02:22 PM,Abdulmuiz,"Nonsense human being, dey form there",text,36,0,6,,[]
2022-08-01,02:23 PM,raqib,yo madd😹,text,8,0,2,,['😹']
2022-08-01,02:23 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-08-01,02:24 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-08-01,02:26 PM,raqib,Double ur hustle. We go too tey for house,text,41,0,9,,[]
2022-08-01,02:26 PM,Abdulmuiz,Which hustle?,text,13,0,2,,[]
2022-08-01,02:27 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-08-01,02:30 PM,raqib,Be asking. no go start to learn barbing. school na just scam😞,text,61,0,12,,['😞']
2022-08-01,02:31 PM,raqib,abi hookup. any hustle sha.,text,27,0,5,,[]
2022-08-01,02:31 PM,Abdulmuiz,I sabi barb already,text,19,0,4,,[]
2022-08-01,02:31 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-08-01,02:31 PM,Abdulmuiz,E say na hookup,text,15,0,4,,[]
2022-08-01,02:31 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-08-01,02:57 PM,raqib,See this one. U no wan make money?,text,34,0,8,,[]
2022-08-01,02:57 PM,raqib,"If u don ready, i get clients sha😹",text,34,0,8,,['😹']
2022-08-01,02:58 PM,Abdulmuiz,You no well 😂😂,text,14,2,3,,"['😂', '😂']"
2022-08-01,03:01 PM,raqib,person wey no dey ever dey online😹,text,34,0,7,,['😹']
2022-08-01,03:02 PM,raqib,"At leats if u dey online, person go sabi sey u still dey alive",text,62,0,14,,[]
2022-08-01,03:02 PM,Abdulmuiz,Iswr😂😂😂,text,7,3,1,,"['😂', '😂', '😂']"
2022-08-01,03:03 PM,Abdulmuiz,"The guy matter don tire me,I go try call am today",text,49,0,12,,[]
